Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
Serie A,04/06/16,Atletico-PR,Santa Cruz,1,0
Serie A,05/06/16,Chapecoense-SC,Fluminense,0,0
Serie A,05/06/16,Corinthians,Coritiba,2,1
Serie A,05/06/16,America MG,Figueirense,1,0
Serie A,05/06/16,Santos,Botafogo RJ,3,0
Serie A,05/06/16,Flamengo RJ,Palmeiras,1,2
Serie A,05/06/16,Gremio,Ponte Preta,1,0
Serie A,05/06/16,Sport Recife,Atletico-MG,4,4
Serie A,05/06/16,Vitoria,Internacional,1,0
Serie A,05/06/16,Cruzeiro,Sao Paulo,0,1
Serie A,11/06/16,Internacional,America MG,3,1
Serie A,11/06/16,Ponte Preta,Chapecoense-SC,2,1
Serie A,11/06/16,Fluminense,Gremio,1,1
Serie A,12/06/16,Sao Paulo,Atletico-PR,1,2
Serie A,12/06/16,Botafogo RJ,Vitoria,1,1
Serie A,12/06/16,Coritiba,Sport Recife,3,2
Serie A,12/06/16,Atletico-MG,Cruzeiro,2,3
Serie A,12/06/16,Figueirense,Flamengo RJ,1,0
Serie A,12/06/16,Palmeiras,Corinthians,1,0
Serie A,12/06/16,Santa Cruz,Santos,0,2
Serie A,15/06/16,Chapecoense-SC,Gremio,3,3
Serie A,15/06/16,Ponte Preta,Atletico-PR,3,2
Serie A,15/06/16,Sao Paulo,Vitoria,2,0
Serie A,16/06/16,Botafogo RJ,America MG,3,1
Serie A,16/06/16,Santa Cruz,Figueirense,1,0
Serie A,16/06/16,Santos,Sport Recife,2,0
Serie A,16/06/16,Coritiba,Palmeiras,2,2
Serie A,16/06/16,Cruzeiro,Flamengo RJ,0,1
Serie A,16/06/16,Internacional,Atletico-MG,2,0
Serie A,17/06/16,Fluminense,Corinthians,1,0
Serie A,18/06/16,Palmeiras,Santa Cruz,3,1
Serie A,18/06/16,Atletico-PR,Santos,1,0
Serie A,19/06/16,America MG,Coritiba,2,1
Serie A,19/06/16,Atletico-MG,Ponte Preta,3,0
Serie A,19/06/16,Vitoria,Chapecoense-SC,1,2
Serie A,19/06/16,Corinthians,Botafogo RJ,3,1
Serie A,19/06/16,Figueirense,Internacional,3,2
Serie A,19/06/16,Flamengo RJ,Sao Paulo,2,2
Serie A,19/06/16,Sport Recife,Fluminense,2,1
Serie A,19/06/16,Gremio,Cruzeiro,2,0
Serie A,22/06/16,Palmeiras,America MG,2,0
Serie A,22/06/16,Ponte Preta,Cruzeiro,0,4
Serie A,23/06/16,Botafogo RJ,Figueirense,0,0
Serie A,23/06/16,Santa Cruz,Flamengo RJ,0,1
Serie A,23/06/16,Atletico-MG,Corinthians,2,1
Serie A,23/06/16,Fluminense,Santos,2,4
Serie A,23/06/16,Chapecoense-SC,Atletico-PR,0,0
Serie A,23/06/16,Gremio,Vitoria,1,2
Serie A,24/06/16,Sao Paulo,Sport Recife,0,0
Serie A,24/06/16,Coritiba,Internacional,1,1
Serie A,25/06/16,Cruzeiro,Palmeiras,2,1
Serie A,26/06/16,Corinthians,Santa Cruz,2,1
Serie A,26/06/16,America MG,Atletico-MG,0,1
Serie A,26/06/16,Atletico-PR,Gremio,2,0
Serie A,26/06/16,Flamengo RJ,Fluminense,1,2
Serie A,26/06/16,Internacional,Botafogo RJ,2,3
Serie A,26/06/16,Santos,Sao Paulo,3,0
Serie A,26/06/16,Vitoria,Ponte Preta,1,1
Serie A,26/06/16,Figueirense,Coritiba,0,0
Serie A,26/06/16,Sport Recife,Chapecoense-SC,5,1
Serie A,29/06/16,Flamengo RJ,Internacional,1,0
Serie A,29/06/16,Gremio,Santos,3,2
Serie A,29/06/16,Vitoria,Sport Recife,3,2
Serie A,30/06/16,Chapecoense-SC,Cruzeiro,3,2
Serie A,30/06/16,Coritiba,Atletico-PR,1,0
Serie A,30/06/16,America MG,Corinthians,0,2
Serie A,30/06/16,Sao Paulo,Fluminense,2,1
Serie A,30/06/16,Palmeiras,Figueirense,4,0
Serie A,30/06/16,Santa Cruz,Ponte Preta,0,3
Serie A,01/07/16,Atletico-MG,Botafogo RJ,5,3
Serie A,02/07/16,Fluminense,Coritiba,0,0
Serie A,02/07/16,Atletico-PR,America MG,1,0
Serie A,03/07/16,Cruzeiro,Vitoria,2,2
Serie A,03/07/16,Internacional,Gremio,0,1
Serie A,03/07/16,Botafogo RJ,Santa Cruz,2,1
Serie A,03/07/16,Corinthians,Flamengo RJ,4,0
Serie A,03/07/16,Ponte Preta,Sao Paulo,1,0
Serie A,03/07/16,Santos,Chapecoense-SC,3,0
Serie A,03/07/16,Figueirense,Atletico-MG,1,1
Serie A,05/07/16,Sport Recife,Palmeiras,1,3
Serie A,09/07/16,Chapecoense-SC,Corinthians,0,2
Serie A,09/07/16,Coritiba,Botafogo RJ,0,0
Serie A,10/07/16,Ponte Preta,Sport Recife,2,1
Serie A,10/07/16,Flamengo RJ,Atletico-MG,2,0
Serie A,10/07/16,Gremio,Figueirense,2,1
Serie A,10/07/16,Santa Cruz,Internacional,1,0
Serie A,10/07/16,Sao Paulo,America MG,3,0
Serie A,10/07/16,Vitoria,Fluminense,0,0
Serie A,12/07/16,Cruzeiro,Atletico-PR,0,3
Serie A,13/07/16,Palmeiras,Santos,1,1
Serie A,16/07/16,Botafogo RJ,Flamengo RJ,3,3
Serie A,16/07/16,Santos,Ponte Preta,3,1
Serie A,17/07/16,America MG,Santa Cruz,0,3
Serie A,17/07/16,Atletico-PR,Vitoria,1,1
Serie A,17/07/16,Corinthians,Sao Paulo,1,1
Serie A,17/07/16,Figueirense,Chapecoense-SC,1,1
Serie A,17/07/16,Fluminense,Cruzeiro,2,0
Serie A,17/07/16,Internacional,Palmeiras,0,1
Serie A,17/07/16,Sport Recife,Gremio,4,2
Serie A,19/07/16,Atletico-MG,Coritiba,2,1
Serie A,23/07/16,Corinthians,Figueirense,1,1
Serie A,23/07/16,Santa Cruz,Coritiba,0,1
Serie A,24/07/16,Palmeiras,Atletico-MG,0,1
Serie A,24/07/16,Ponte Preta,Internacional,2,2
Serie A,24/07/16,Atletico-PR,Fluminense,1,0
Serie A,24/07/16,Chapecoense-SC,Botafogo RJ,2,1
Serie A,24/07/16,Cruzeiro,Sport Recife,1,2
Serie A,24/07/16,Gremio,Sao Paulo,1,0
Serie A,24/07/16,Vitoria,Santos,2,3
Serie A,26/07/16,Flamengo RJ,America MG,2,1
Serie A,30/07/16,Figueirense,Vitoria,1,0
Serie A,30/07/16,Sport Recife,Atletico-PR,2,0
Serie A,31/07/16,Atletico-MG,Santa Cruz,3,0
Serie A,31/07/16,Fluminense,Ponte Preta,3,0
Serie A,31/07/16,Sao Paulo,Chapecoense-SC,2,2
Serie A,31/07/16,Coritiba,Flamengo RJ,0,2
Serie A,31/07/16,Internacional,Corinthians,0,1
Serie A,31/07/16,Santos,Cruzeiro,2,0
Serie A,31/07/16,America MG,Gremio,0,0
Serie A,31/07/16,Botafogo RJ,Palmeiras,3,1
Serie A,03/08/16,Sport Recife,America MG,1,1
Serie A,03/08/16,Vitoria,Coritiba,3,1
Serie A,04/08/16,Atletico-PR,Corinthians,2,0
Serie A,04/08/16,Santos,Flamengo RJ,0,0
Serie A,04/08/16,Ponte Preta,Botafogo RJ,2,0
Serie A,04/08/16,Gremio,Santa Cruz,0,0
Serie A,04/08/16,Sao Paulo,Atletico-MG,1,2
Serie A,05/08/16,Cruzeiro,Internacional,4,2
Serie A,05/08/16,Chapecoense-SC,Palmeiras,1,1
Serie A,06/08/16,Flamengo RJ,Atletico-PR,1,0
Serie A,07/08/16,America MG,Santos,1,0
Serie A,07/08/16,Coritiba,Ponte Preta,3,1
Serie A,07/08/16,Palmeiras,Vitoria,2,1
Serie A,07/08/16,Internacional,Fluminense,2,2
Serie A,07/08/16,Santa Cruz,Sao Paulo,1,2
Serie A,07/08/16,Figueirense,Sport Recife,1,1
Serie A,09/08/16,Atletico-MG,Chapecoense-SC,3,1
Serie A,09/08/16,Corinthians,Cruzeiro,1,1
Serie A,13/08/16,Sport Recife,Flamengo RJ,1,0
Serie A,13/08/16,Ponte Preta,Figueirense,2,0
Serie A,14/08/16,Fluminense,America MG,1,0
Serie A,14/08/16,Gremio,Corinthians,3,0
Serie A,14/08/16,Cruzeiro,Coritiba,2,2
Serie A,14/08/16,Santos,Atletico-MG,3,0
Serie A,14/08/16,Vitoria,Santa Cruz,2,2
Serie A,14/08/16,Sao Paulo,Botafogo RJ,0,1
Serie A,14/08/16,Atletico-PR,Palmeiras,0,1
Serie A,16/08/16,Chapecoense-SC,Internacional,1,0
Serie A,20/08/16,America MG,Chapecoense-SC,1,2
Serie A,21/08/16,Botafogo RJ,Sport Recife,3,0
Serie A,21/08/16,Atletico-MG,Atletico-PR,1,0
Serie A,21/08/16,Flamengo RJ,Gremio,2,1
Serie A,21/08/16,Internacional,Sao Paulo,1,1
Serie A,21/08/16,Palmeiras,Ponte Preta,2,2
Serie A,21/08/16,Santa Cruz,Fluminense,0,1
Serie A,21/08/16,Coritiba,Santos,2,1
Serie A,21/08/16,Figueirense,Cruzeiro,1,2
Serie A,23/08/16,Corinthians,Vitoria,2,1
Serie A,27/08/16,Ponte Preta,Corinthians,2,0
Serie A,28/08/16,Cruzeiro,Santa Cruz,2,0
Serie A,28/08/16,Santos,Figueirense,0,1
Serie A,28/08/16,Chapecoense-SC,Flamengo RJ,1,3
Serie A,28/08/16,Fluminense,Palmeiras,0,2
Serie A,28/08/16,Gremio,Atletico-MG,1,1
Serie A,28/08/16,Sao Paulo,Coritiba,0,0
Serie A,28/08/16,Sport Recife,Internacional,1,1
Serie A,28/08/16,Vitoria,America MG,2,1
Serie A,30/08/16,Atletico-PR,Botafogo RJ,1,0
Serie A,03/09/16,Fluminense,Figueirense,3,2
Serie A,04/09/16,Botafogo RJ,Gremio,2,1
Serie A,07/09/16,Botafogo RJ,Fluminense,1,0
Serie A,07/09/16,Figueirense,Atletico-PR,1,0
Serie A,07/09/16,Santa Cruz,Chapecoense-SC,2,2
Serie A,07/09/16,Atletico-MG,Vitoria,2,1
Serie A,08/09/16,Coritiba,Gremio,4,0
Serie A,08/09/16,Flamengo RJ,Ponte Preta,2,1
Serie A,08/09/16,Palmeiras,Sao Paulo,2,1
Serie A,08/09/16,Corinthians,Sport Recife,3,0
Serie A,09/09/16,America MG,Cruzeiro,0,2
Serie A,09/09/16,Internacional,Santos,2,1
Serie A,10/09/16,Vitoria,Flamengo RJ,1,2
Serie A,11/09/16,Chapecoense-SC,Coritiba,1,0
Serie A,11/09/16,Sao Paulo,Figueirense,3,1
Serie A,11/09/16,Atletico-PR,Internacional,2,1
Serie A,11/09/16,Cruzeiro,Botafogo RJ,0,2
Serie A,11/09/16,Santos,Corinthians,2,1
Serie A,11/09/16,Sport Recife,Santa Cruz,5,3
Serie A,11/09/16,Gremio,Palmeiras,0,0
Serie A,11/09/16,Ponte Preta,America MG,1,1
Serie A,13/09/16,Fluminense,Atletico-MG,4,2
Serie A,14/09/16,Botafogo RJ,Santos,0,1
Serie A,14/09/16,Figueirense,America MG,2,2
Serie A,15/09/16,Ponte Preta,Gremio,3,0
Serie A,15/09/16,Santa Cruz,Atletico-PR,1,0
Serie A,15/09/16,Coritiba,Corinthians,1,1
Serie A,15/09/16,Palmeiras,Flamengo RJ,1,1
Serie A,15/09/16,Atletico-MG,Sport Recife,1,0
Serie A,15/09/16,Fluminense,Chapecoense-SC,1,2
Serie A,16/09/16,Internacional,Vitoria,0,1
Serie A,16/09/16,Sao Paulo,Cruzeiro,1,0
Serie A,17/09/16,Corinthians,Palmeiras,0,2
Serie A,18/09/16,Flamengo RJ,Figueirense,2,0
Serie A,18/09/16,Atletico-PR,Sao Paulo,1,0
Serie A,18/09/16,Chapecoense-SC,Ponte Preta,2,2
Serie A,18/09/16,Cruzeiro,Atletico-MG,1,1
Serie A,18/09/16,Gremio,Fluminense,0,1
Serie A,18/09/16,Sport Recife,Coritiba,0,1
Serie A,18/09/16,Santos,Santa Cruz,3,2
Serie A,18/09/16,Vitoria,Botafogo RJ,0,1
Serie A,20/09/16,America MG,Internacional,1,0
Serie A,24/09/16,Palmeiras,Coritiba,2,1
Serie A,24/09/16,Sport Recife,Santos,1,0
Serie A,25/09/16,America MG,Botafogo RJ,1,0
Serie A,25/09/16,Atletico-PR,Ponte Preta,3,0
Serie A,25/09/16,Figueirense,Santa Cruz,3,1
Serie A,25/09/16,Corinthians,Fluminense,0,1
Serie A,25/09/16,Flamengo RJ,Cruzeiro,2,1
Serie A,25/09/16,Gremio,Chapecoense-SC,1,0
Serie A,25/09/16,Vitoria,Sao Paulo,2,0
Serie A,25/09/16,Atletico-MG,Internacional,3,1
Serie A,01/10/16,Fluminense,Sport Recife,3,1
Serie A,01/10/16,Chapecoense-SC,Vitoria,1,4
Serie A,01/10/16,Santos,Atletico-PR,2,0
Serie A,01/10/16,Sao Paulo,Flamengo RJ,0,0
Serie A,01/10/16,Botafogo RJ,Corinthians,2,0
Serie A,01/10/16,Ponte Preta,Atletico-MG,1,2
Serie A,01/10/16,Cruzeiro,Gremio,1,0
Serie A,02/10/16,Internacional,Figueirense,1,0
Serie A,04/10/16,Santa Cruz,Palmeiras,2,3
Serie A,04/10/16,Coritiba,America MG,3,0
Serie A,05/10/16,Atletico-PR,Chapecoense-SC,3,1
Serie A,05/10/16,Vitoria,Gremio,0,1
Serie A,06/10/16,Corinthians,Atletico-MG,0,0
Serie A,06/10/16,Santos,Fluminense,2,1
Serie A,06/10/16,Sport Recife,Sao Paulo,1,1
Serie A,06/10/16,Internacional,Coritiba,1,0
Serie A,09/10/16,Cruzeiro,Ponte Preta,2,0
Serie A,09/10/16,America MG,Palmeiras,0,2
Serie A,09/10/16,Figueirense,Botafogo RJ,0,1
Serie A,09/10/16,Flamengo RJ,Santa Cruz,3,0
Serie A,12/10/16,Chapecoense-SC,Sport Recife,3,0
Serie A,12/10/16,Coritiba,Figueirense,0,0
Serie A,13/10/16,Botafogo RJ,Internacional,1,0
Serie A,13/10/16,Santa Cruz,Corinthians,2,4
Serie A,13/10/16,Atletico-MG,America MG,3,0
Serie A,13/10/16,Palmeiras,Cruzeiro,0,0
Serie A,13/10/16,Ponte Preta,Vitoria,2,0
Serie A,14/10/16,Fluminense,Flamengo RJ,1,2
Serie A,14/10/16,Gremio,Atletico-PR,1,0
Serie A,14/10/16,Sao Paulo,Santos,0,1
Serie A,16/10/16,Atletico-PR,Coritiba,2,0
Serie A,16/10/16,Botafogo RJ,Atletico-MG,3,2
Serie A,16/10/16,Cruzeiro,Chapecoense-SC,0,0
Serie A,16/10/16,Figueirense,Palmeiras,1,2
Serie A,16/10/16,Internacional,Flamengo RJ,2,1
Serie A,16/10/16,Corinthians,America MG,2,0
Serie A,16/10/16,Ponte Preta,Santa Cruz,3,0
Serie A,16/10/16,Santos,Gremio,1,1
Serie A,16/10/16,Sport Recife,Vitoria,1,0
Serie A,17/10/16,Fluminense,Sao Paulo,1,2
Serie A,20/10/16,Santa Cruz,Botafogo RJ,0,1
Serie A,22/10/16,Sao Paulo,Ponte Preta,2,0
Serie A,23/10/16,Flamengo RJ,Corinthians,2,2
Serie A,23/10/16,Gremio,Internacional,0,0
Serie A,23/10/16,Palmeiras,Sport Recife,2,1
Serie A,23/10/16,Vitoria,Cruzeiro,0,1
Serie A,23/10/16,Coritiba,Fluminense,1,1
Serie A,23/10/16,Atletico-MG,Figueirense,3,0
Serie A,23/10/16,Chapecoense-SC,Santos,0,1
Serie A,24/10/16,America MG,Atletico-PR,1,0
Serie A,27/10/16,Sport Recife,Ponte Preta,1,0
Serie A,28/10/16,Fluminense,Vitoria,2,2
Serie A,29/10/16,Atletico-MG,Flamengo RJ,2,2
Serie A,29/10/16,Atletico-PR,Cruzeiro,1,0
Serie A,29/10/16,Corinthians,Chapecoense-SC,1,1
Serie A,29/10/16,Botafogo RJ,Coritiba,0,0
Serie A,29/10/16,Internacional,Santa Cruz,1,1
Serie A,29/10/16,Figueirense,Gremio,0,0
Serie A,29/10/16,Santos,Palmeiras,1,0
Serie A,31/10/16,America MG,Sao Paulo,1,0
Serie A,05/11/16,Flamengo RJ,Botafogo RJ,0,0
Serie A,05/11/16,Sao Paulo,Corinthians,4,0
Serie A,06/11/16,Ponte Preta,Santos,1,2
Serie A,06/11/16,Cruzeiro,Fluminense,4,2
Serie A,06/11/16,Palmeiras,Internacional,1,0
Serie A,06/11/16,Santa Cruz,America MG,1,0
Serie A,06/11/16,Vitoria,Atletico-PR,3,2
Serie A,06/11/16,Chapecoense-SC,Figueirense,1,0
Serie A,06/11/16,Coritiba,Atletico-MG,2,0
Serie A,07/11/16,Gremio,Sport Recife,0,3
Serie A,15/11/16,Fluminense,Atletico-PR,1,1
Serie A,16/11/16,Botafogo RJ,Chapecoense-SC,0,2
Serie A,16/11/16,Coritiba,Santa Cruz,1,0
Serie A,16/11/16,America MG,Flamengo RJ,0,1
Serie A,16/11/16,Figueirense,Corinthians,1,1
Serie A,16/11/16,Sport Recife,Cruzeiro,0,1
Serie A,17/11/16,Santos,Vitoria,3,2
Serie A,17/11/16,Sao Paulo,Gremio,1,1
Serie A,17/11/16,Atletico-MG,Palmeiras,1,1
Serie A,17/11/16,Internacional,Ponte Preta,1,1
Serie A,20/11/16,Atletico-PR,Sport Recife,2,0
Serie A,20/11/16,Cruzeiro,Santos,2,2
Serie A,20/11/16,Gremio,America MG,3,0
Serie A,20/11/16,Palmeiras,Botafogo RJ,1,0
Serie A,20/11/16,Ponte Preta,Fluminense,1,0
Serie A,20/11/16,Vitoria,Figueirense,4,0
Serie A,20/11/16,Chapecoense-SC,Sao Paulo,2,0
Serie A,20/11/16,Flamengo RJ,Coritiba,2,2
Serie A,20/11/16,Santa Cruz,Atletico-MG,3,3
Serie A,21/11/16,Corinthians,Internacional,1,0
Serie A,26/11/16,America MG,Sport Recife,2,2
Serie A,26/11/16,Botafogo RJ,Ponte Preta,1,1
Serie A,26/11/16,Corinthians,Atletico-PR,0,0
Serie A,27/11/16,Atletico-MG,Sao Paulo,1,2
Serie A,27/11/16,Flamengo RJ,Santos,2,0
Serie A,27/11/16,Internacional,Cruzeiro,1,0
Serie A,27/11/16,Palmeiras,Chapecoense-SC,1,0
Serie A,27/11/16,Figueirense,Fluminense,1,0
Serie A,27/11/16,Santa Cruz,Gremio,5,1
Serie A,28/11/16,Coritiba,Vitoria,0,1
Serie A,11/12/16,Atletico-PR,Flamengo RJ,0,0
Serie A,11/12/16,Chapecoense-SC,Atletico-MG,,
Serie A,11/12/16,Cruzeiro,Corinthians,3,2
Serie A,11/12/16,Fluminense,Internacional,1,1
Serie A,11/12/16,Gremio,Botafogo RJ,0,1
Serie A,11/12/16,Ponte Preta,Coritiba,2,0
Serie A,11/12/16,Santos,America MG,1,0
Serie A,11/12/16,Sao Paulo,Santa Cruz,5,0
Serie A,11/12/16,Sport Recife,Figueirense,2,0
Serie A,11/12/16,Vitoria,Palmeiras,1,2
