Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
Ekstraklasa,24/10/16,Ruch,Korona Kielce,4,0
Ekstraklasa,28/10/16,Piast Gliwice,Termalica B-B.,2,1
Ekstraklasa,28/10/16,Korona Kielce,Legia,2,4
Ekstraklasa,29/10/16,Leczna,Slask Wroclaw,0,3
Ekstraklasa,29/10/16,Pogon Szczecin,Ruch,2,1
Ekstraklasa,29/10/16,Lech Poznan,Plock,2,0
Ekstraklasa,30/10/16,Cracovia,Jagiellonia,1,3
Ekstraklasa,30/10/16,Arka Gdynia,Lechia Gdansk,1,1
Ekstraklasa,31/10/16,Zaglebie,Wisla,2,2
Ekstraklasa,04/11/16,Plock,Arka Gdynia,0,0
Ekstraklasa,04/11/16,Ruch,Lech Poznan,0,5
Ekstraklasa,05/11/16,Termalica B-B.,Korona Kielce,1,3
Ekstraklasa,05/11/16,Jagiellonia,Piast Gliwice,2,0
Ekstraklasa,05/11/16,Lechia Gdansk,Pogon Szczecin,1,1
Ekstraklasa,06/11/16,Slask Wroclaw,Zaglebie,2,1
Ekstraklasa,06/11/16,Wisla,Leczna,3,2
Ekstraklasa,06/11/16,Legia,Cracovia,2,0
Ekstraklasa,18/11/16,Piast Gliwice,Cracovia,2,2
Ekstraklasa,18/11/16,Jagiellonia,Legia,1,4
Ekstraklasa,19/11/16,Leczna,Ruch,0,4
Ekstraklasa,19/11/16,Pogon Szczecin,Wisla,6,2
Ekstraklasa,19/11/16,Lechia Gdansk,Plock,2,1
Ekstraklasa,20/11/16,Arka Gdynia,Termalica B-B.,1,3
Ekstraklasa,20/11/16,Lech Poznan,Slask Wroclaw,3,0
Ekstraklasa,21/11/16,Korona Kielce,Zaglebie,2,1
Ekstraklasa,25/11/16,Cracovia,Termalica B-B.,1,3
Ekstraklasa,25/11/16,Zaglebie,Lech Poznan,0,3
Ekstraklasa,26/11/16,Korona Kielce,Pogon Szczecin,4,1
Ekstraklasa,26/11/16,Ruch,Jagiellonia,1,2
Ekstraklasa,26/11/16,Wisla,Arka Gdynia,5,1
Ekstraklasa,27/11/16,Plock,Piast Gliwice,0,0
Ekstraklasa,27/11/16,Slask Wroclaw,Legia,0,4
Ekstraklasa,28/11/16,Lechia Gdansk,Leczna,3,0
Ekstraklasa,02/12/16,Termalica B-B.,Zaglebie,0,1
Ekstraklasa,02/12/16,Legia,Plock,2,2
Ekstraklasa,03/12/16,Piast Gliwice,Korona Kielce,1,0
Ekstraklasa,03/12/16,Slask Wroclaw,Pogon Szczecin,1,1
Ekstraklasa,03/12/16,Wisla,Lechia Gdansk,3,0
Ekstraklasa,04/12/16,Cracovia,Leczna,1,1
Ekstraklasa,04/12/16,Jagiellonia,Lech Poznan,2,1
Ekstraklasa,05/12/16,Ruch,Arka Gdynia,1,2
Ekstraklasa,09/12/16,Pogon Szczecin,Zaglebie,1,1
Ekstraklasa,09/12/16,Lechia Gdansk,Slask Wroclaw,3,0
Ekstraklasa,10/12/16,Leczna,Termalica B-B.,3,0
Ekstraklasa,10/12/16,Plock,Ruch,4,3
Ekstraklasa,10/12/16,Wisla,Cracovia,1,1
Ekstraklasa,11/12/16,Lech Poznan,Korona Kielce,1,0
Ekstraklasa,11/12/16,Piast Gliwice,Legia,1,5
Ekstraklasa,12/12/16,Arka Gdynia,Jagiellonia,2,3
Ekstraklasa,16/12/16,Termalica B-B.,Pogon Szczecin,2,0
Ekstraklasa,16/12/16,Ruch,Wisla,1,0
Ekstraklasa,17/12/16,Korona Kielce,Lechia Gdansk,2,0
Ekstraklasa,17/12/16,Jagiellonia,Plock,1,2
Ekstraklasa,17/12/16,Cracovia,Lech Poznan,1,1
Ekstraklasa,18/12/16,Slask Wroclaw,Arka Gdynia,0,2
Ekstraklasa,18/12/16,Legia,Leczna,5,0
Ekstraklasa,19/12/16,Zaglebie,Piast Gliwice,2,1
Ekstraklasa,10/02/17,Ruch,Cracovia,0,1
Ekstraklasa,10/02/17,Lech Poznan,Termalica B-B.,3,0
Ekstraklasa,11/02/17,Wisla,Korona Kielce,2,0
Ekstraklasa,11/02/17,Arka Gdynia,Legia,0,1
Ekstraklasa,12/02/17,Plock,Slask Wroclaw,1,1
Ekstraklasa,12/02/17,Lechia Gdansk,Jagiellonia,3,0
Ekstraklasa,13/02/17,Pogon Szczecin,Piast Gliwice,2,1
Ekstraklasa,17/02/17,Jagiellonia,Leczna,5,0
Ekstraklasa,17/02/17,Termalica B-B.,Lechia Gdansk,1,1
Ekstraklasa,18/02/17,Korona Kielce,Plock,4,2
Ekstraklasa,18/02/17,Slask Wroclaw,Wisla,1,0
Ekstraklasa,18/02/17,Piast Gliwice,Lech Poznan,0,3
Ekstraklasa,19/02/17,Cracovia,Pogon Szczecin,1,1
Ekstraklasa,19/02/17,Legia,Ruch,1,3
Ekstraklasa,20/02/17,Zaglebie,Arka Gdynia,1,0
Ekstraklasa,24/02/17,Arka Gdynia,Korona Kielce,4,1
Ekstraklasa,24/02/17,Pogon Szczecin,Lech Poznan,0,3
Ekstraklasa,25/02/17,Plock,Zaglebie,2,1
Ekstraklasa,25/02/17,Lechia Gdansk,Cracovia,4,2
Ekstraklasa,25/02/17,Wisla,Jagiellonia,3,1
Ekstraklasa,26/02/17,Leczna,Piast Gliwice,1,0
Ekstraklasa,26/02/17,Legia,Termalica B-B.,1,1
Ekstraklasa,27/02/17,Ruch,Slask Wroclaw,2,0
Ekstraklasa,03/03/17,Korona Kielce,Leczna,2,1
Ekstraklasa,03/03/17,Zaglebie,Legia,1,3
Ekstraklasa,04/03/17,Cracovia,Arka Gdynia,1,1
Ekstraklasa,04/03/17,Termalica B-B.,Ruch,0,0
Ekstraklasa,04/03/17,Piast Gliwice,Wisla,1,2
Ekstraklasa,05/03/17,Jagiellonia,Slask Wroclaw,4,1
Ekstraklasa,05/03/17,Lech Poznan,Lechia Gdansk,1,0
Ekstraklasa,06/03/17,Pogon Szczecin,Plock,1,1
Ekstraklasa,07/03/17,Leczna,Zaglebie,0,1
Ekstraklasa,10/03/17,Slask Wroclaw,Piast Gliwice,3,4
Ekstraklasa,10/03/17,Arka Gdynia,Lech Poznan,1,4
Ekstraklasa,11/03/17,Plock,Termalica B-B.,1,0
Ekstraklasa,11/03/17,Ruch,Lechia Gdansk,2,1
Ekstraklasa,11/03/17,Jagiellonia,Korona Kielce,4,1
Ekstraklasa,12/03/17,Leczna,Pogon Szczecin,2,2
Ekstraklasa,12/03/17,Legia,Wisla,1,0
Ekstraklasa,13/03/17,Cracovia,Zaglebie,1,1
Ekstraklasa,17/03/17,Termalica B-B.,Slask Wroclaw,1,2
Ekstraklasa,17/03/17,Wisla,Plock,3,2
Ekstraklasa,18/03/17,Piast Gliwice,Arka Gdynia,3,2
Ekstraklasa,18/03/17,Zaglebie,Ruch,0,1
Ekstraklasa,18/03/17,Pogon Szczecin,Jagiellonia,0,0
Ekstraklasa,19/03/17,Korona Kielce,Cracovia,3,0
Ekstraklasa,19/03/17,Lech Poznan,Leczna,0,0
Ekstraklasa,19/03/17,Lechia Gdansk,Legia,1,2
Ekstraklasa,31/03/17,Slask Wroclaw,Korona Kielce,3,0
Ekstraklasa,31/03/17,Wisla,Lech Poznan,0,0
Ekstraklasa,01/04/17,Arka Gdynia,Leczna,2,4
Ekstraklasa,01/04/17,Plock,Cracovia,4,1
Ekstraklasa,01/04/17,Legia,Pogon Szczecin,2,0
Ekstraklasa,02/04/17,Jagiellonia,Termalica B-B.,1,0
Ekstraklasa,02/04/17,Lechia Gdansk,Zaglebie,1,0
Ekstraklasa,03/04/17,Ruch,Piast Gliwice,0,0
Ekstraklasa,07/04/17,Cracovia,Slask Wroclaw,1,0
Ekstraklasa,07/04/17,Zaglebie,Jagiellonia,3,4
Ekstraklasa,08/04/17,Leczna,Plock,2,3
Ekstraklasa,08/04/17,Pogon Szczecin,Arka Gdynia,5,1
Ekstraklasa,08/04/17,Termalica B-B.,Wisla,2,3
Ekstraklasa,09/04/17,Piast Gliwice,Lechia Gdansk,1,1
Ekstraklasa,09/04/17,Lech Poznan,Legia,1,2
Ekstraklasa,10/04/17,Korona Kielce,Ruch,1,0
Ekstraklasa,15/04/17,Ruch,Pogon Szczecin,1,2
Ekstraklasa,15/04/17,Slask Wroclaw,Leczna,2,2
Ekstraklasa,15/04/17,Jagiellonia,Cracovia,0,0
Ekstraklasa,15/04/17,Plock,Lech Poznan,0,3
Ekstraklasa,17/04/17,Legia,Korona Kielce,0,0
Ekstraklasa,17/04/17,Termalica B-B.,Piast Gliwice,1,0
Ekstraklasa,17/04/17,Lechia Gdansk,Arka Gdynia,2,1
Ekstraklasa,17/04/17,Wisla,Zaglebie,1,0
Ekstraklasa,22/04/17,Arka Gdynia,Plock,1,1
Ekstraklasa,22/04/17,Cracovia,Legia,1,2
Ekstraklasa,22/04/17,Korona Kielce,Termalica B-B.,0,1
Ekstraklasa,22/04/17,Lech Poznan,Ruch,3,0
Ekstraklasa,22/04/17,Leczna,Wisla,3,1
Ekstraklasa,22/04/17,Piast Gliwice,Jagiellonia,0,1
Ekstraklasa,22/04/17,Pogon Szczecin,Lechia Gdansk,3,1
Ekstraklasa,22/04/17,Zaglebie,Slask Wroclaw,1,1
Ekstraklasa,28/04/17,Arka Gdynia,Piast Gliwice,1,1
Ekstraklasa,28/04/17,Lech Poznan,Korona Kielce,3,2
Ekstraklasa,29/04/17,Plock,Ruch,1,1
Ekstraklasa,29/04/17,Slask Wroclaw,Leczna,0,2
Ekstraklasa,29/04/17,Lechia Gdansk,Termalica B-B.,2,0
Ekstraklasa,30/04/17,Jagiellonia,Pogon Szczecin,1,0
Ekstraklasa,30/04/17,Legia,Wisla,1,1
Ekstraklasa,01/05/17,Zaglebie,Cracovia,2,2
Ekstraklasa,05/05/17,Ruch,Zaglebie,1,1
Ekstraklasa,05/05/17,Korona Kielce,Jagiellonia,1,1
Ekstraklasa,06/05/17,Piast Gliwice,Slask Wroclaw,2,0
Ekstraklasa,06/05/17,Leczna,Plock,2,3
Ekstraklasa,06/05/17,Wisla,Lechia Gdansk,0,1
Ekstraklasa,07/05/17,Termalica B-B.,Lech Poznan,0,3
Ekstraklasa,07/05/17,Pogon Szczecin,Legia,0,2
Ekstraklasa,08/05/17,Cracovia,Arka Gdynia,2,0
Ekstraklasa,12/05/17,Zaglebie,Piast Gliwice,3,1
Ekstraklasa,12/05/17,Arka Gdynia,Leczna,1,0
Ekstraklasa,13/05/17,Jagiellonia,Wisla,2,0
Ekstraklasa,13/05/17,Slask Wroclaw,Ruch,6,0
Ekstraklasa,13/05/17,Plock,Cracovia,1,1
Ekstraklasa,14/05/17,Lech Poznan,Pogon Szczecin,2,0
Ekstraklasa,14/05/17,Lechia Gdansk,Korona Kielce,0,0
Ekstraklasa,14/05/17,Legia,Termalica B-B.,6,0
Ekstraklasa,16/05/17,Arka Gdynia,Plock,0,1
Ekstraklasa,16/05/17,Leczna,Cracovia,3,0
Ekstraklasa,16/05/17,Ruch,Piast Gliwice,0,3
Ekstraklasa,16/05/17,Zaglebie,Slask Wroclaw,2,0
Ekstraklasa,17/05/17,Korona Kielce,Wisla,3,2
Ekstraklasa,17/05/17,Lechia Gdansk,Jagiellonia,4,0
Ekstraklasa,17/05/17,Legia,Lech Poznan,2,0
Ekstraklasa,17/05/17,Pogon Szczecin,Termalica B-B.,1,1
Ekstraklasa,19/05/17,Slask Wroclaw,Arka Gdynia,4,1
Ekstraklasa,19/05/17,Cracovia,Ruch,2,0
Ekstraklasa,20/05/17,Plock,Zaglebie,1,2
Ekstraklasa,20/05/17,Piast Gliwice,Leczna,2,1
Ekstraklasa,20/05/17,Wisla,Pogon Szczecin,4,0
Ekstraklasa,21/05/17,Lech Poznan,Lechia Gdansk,0,0
Ekstraklasa,21/05/17,Jagiellonia,Legia,0,0
Ekstraklasa,22/05/17,Termalica B-B.,Korona Kielce,0,2
Ekstraklasa,27/05/17,Arka Gdynia,Ruch,1,1
Ekstraklasa,27/05/17,Leczna,Zaglebie,1,3
Ekstraklasa,27/05/17,Piast Gliwice,Plock,4,0
Ekstraklasa,27/05/17,Slask Wroclaw,Cracovia,2,0
Ekstraklasa,28/05/17,Korona Kielce,Legia,0,1
Ekstraklasa,28/05/17,Lech Poznan,Wisla,2,1
Ekstraklasa,28/05/17,Lechia Gdansk,Pogon Szczecin,4,0
Ekstraklasa,28/05/17,Termalica B-B.,Jagiellonia,1,2
Ekstraklasa,02/06/17,Cracovia,Piast Gliwice,0,1
Ekstraklasa,02/06/17,Plock,Slask Wroclaw,0,3
Ekstraklasa,02/06/17,Ruch,Leczna,2,2
Ekstraklasa,02/06/17,Zaglebie,Arka Gdynia,1,3
Ekstraklasa,04/06/17,Jagiellonia,Lech Poznan,2,2
Ekstraklasa,04/06/17,Legia,Lechia Gdansk,0,0
Ekstraklasa,04/06/17,Pogon Szczecin,Korona Kielce,3,0
Ekstraklasa,04/06/17,Wisla,Termalica B-B.,1,2
