Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
Ekstraklasa,27/08/17,Lech Poznan,Arka Gdynia,3,0
Ekstraklasa,27/08/17,Sandecja Nowy S.,Pogon Szczecin,2,1
Ekstraklasa,27/08/17,Legia,Zaglebie,2,1
Ekstraklasa,08/09/17,Zaglebie,Plock,2,2
Ekstraklasa,08/09/17,Arka Gdynia,Wisla,3,1
Ekstraklasa,09/09/17,Korona Kielce,Sandecja Nowy S.,1,0
Ekstraklasa,09/09/17,Slask Wroclaw,Legia,2,1
Ekstraklasa,09/09/17,Cracovia,Jagiellonia,1,1
Ekstraklasa,10/09/17,Termalica B-B.,Gornik Z.,1,2
Ekstraklasa,10/09/17,Pogon Szczecin,Lech Poznan,0,0
Ekstraklasa,11/09/17,Piast Gliwice,Lechia Gdansk,1,2
Ekstraklasa,15/09/17,Arka Gdynia,Zaglebie,1,1
Ekstraklasa,15/09/17,Lech Poznan,Korona Kielce,1,0
Ekstraklasa,16/09/17,Plock,Pogon Szczecin,3,1
Ekstraklasa,16/09/17,Gornik Z.,Slask Wroclaw,2,2
Ekstraklasa,16/09/17,Wisla,Piast Gliwice,2,0
Ekstraklasa,17/09/17,Sandecja Nowy S.,Termalica B-B.,1,0
Ekstraklasa,17/09/17,Legia,Cracovia,1,0
Ekstraklasa,18/09/17,Lechia Gdansk,Jagiellonia,3,3
Ekstraklasa,22/09/17,Piast Gliwice,Arka Gdynia,0,1
Ekstraklasa,22/09/17,Slask Wroclaw,Lech Poznan,2,0
Ekstraklasa,23/09/17,Termalica B-B.,Lechia Gdansk,2,1
Ekstraklasa,23/09/17,Pogon Szczecin,Gornik Z.,1,2
Ekstraklasa,23/09/17,Korona Kielce,Wisla,2,1
Ekstraklasa,24/09/17,Zaglebie,Sandecja Nowy S.,1,0
Ekstraklasa,24/09/17,Jagiellonia,Legia,1,0
Ekstraklasa,25/09/17,Cracovia,Plock,1,3
Ekstraklasa,29/09/17,Sandecja Nowy S.,Slask Wroclaw,1,1
Ekstraklasa,29/09/17,Arka Gdynia,Cracovia,1,1
Ekstraklasa,30/09/17,Lechia Gdansk,Zaglebie,1,0
Ekstraklasa,30/09/17,Pogon Szczecin,Korona Kielce,0,0
Ekstraklasa,30/09/17,Wisla,Jagiellonia,0,0
Ekstraklasa,01/10/17,Gornik Z.,Piast Gliwice,1,0
Ekstraklasa,01/10/17,Plock,Termalica B-B.,1,0
Ekstraklasa,01/10/17,Lech Poznan,Legia,3,0
Ekstraklasa,13/10/17,Korona Kielce,Plock,2,0
Ekstraklasa,13/10/17,Jagiellonia,Lech Poznan,1,1
Ekstraklasa,14/10/17,Piast Gliwice,Sandecja Nowy S.,2,2
Ekstraklasa,14/10/17,Termalica B-B.,Arka Gdynia,1,1
Ekstraklasa,14/10/17,Slask Wroclaw,Wisla,0,2
Ekstraklasa,15/10/17,Zaglebie,Gornik Z.,3,2
Ekstraklasa,15/10/17,Legia,Lechia Gdansk,1,0
Ekstraklasa,16/10/17,Cracovia,Pogon Szczecin,3,0
Ekstraklasa,20/10/17,Zaglebie,Piast Gliwice,2,2
Ekstraklasa,20/10/17,Gornik Z.,Korona Kielce,3,3
Ekstraklasa,21/10/17,Sandecja Nowy S.,Cracovia,1,1
Ekstraklasa,21/10/17,Pogon Szczecin,Termalica B-B.,2,3
Ekstraklasa,21/10/17,Lechia Gdansk,Lech Poznan,3,3
Ekstraklasa,22/10/17,Arka Gdynia,Jagiellonia,4,1
Ekstraklasa,22/10/17,Wisla,Legia,0,1
Ekstraklasa,23/10/17,Plock,Slask Wroclaw,4,1
Ekstraklasa,27/10/17,Slask Wroclaw,Pogon Szczecin,3,0
Ekstraklasa,27/10/17,Lech Poznan,Wisla,1,1
Ekstraklasa,28/10/17,Piast Gliwice,Plock,2,1
Ekstraklasa,28/10/17,Cracovia,Termalica B-B.,1,1
Ekstraklasa,28/10/17,Sandecja Nowy S.,Gornik Z.,1,2
Ekstraklasa,29/10/17,Jagiellonia,Zaglebie,3,1
Ekstraklasa,29/10/17,Legia,Arka Gdynia,2,0
Ekstraklasa,30/10/17,Lechia Gdansk,Korona Kielce,0,5
Ekstraklasa,03/11/17,Korona Kielce,Slask Wroclaw,3,0
Ekstraklasa,03/11/17,Arka Gdynia,Lechia Gdansk,0,1
Ekstraklasa,04/11/17,Plock,Jagiellonia,1,2
Ekstraklasa,04/11/17,Wisla,Sandecja Nowy S.,3,0
Ekstraklasa,04/11/17,Gornik Z.,Lech Poznan,3,1
Ekstraklasa,05/11/17,Termalica B-B.,Piast Gliwice,2,1
Ekstraklasa,05/11/17,Zaglebie,Cracovia,1,2
Ekstraklasa,05/11/17,Pogon Szczecin,Legia,1,3
Ekstraklasa,17/11/17,Jagiellonia,Termalica B-B.,0,0
Ekstraklasa,17/11/17,Wisla,Pogon Szczecin,1,0
Ekstraklasa,18/11/17,Piast Gliwice,Cracovia,1,0
Ekstraklasa,18/11/17,Sandecja Nowy S.,Lech Poznan,0,0
Ekstraklasa,18/11/17,Lechia Gdansk,Plock,3,0
Ekstraklasa,19/11/17,Slask Wroclaw,Arka Gdynia,1,2
Ekstraklasa,19/11/17,Legia,Gornik Z.,1,0
Ekstraklasa,20/11/17,Zaglebie,Korona Kielce,0,0
Ekstraklasa,24/11/17,Cracovia,Lechia Gdansk,2,1
Ekstraklasa,24/11/17,Gornik Z.,Jagiellonia,3,1
Ekstraklasa,25/11/17,Pogon Szczecin,Piast Gliwice,2,2
Ekstraklasa,25/11/17,Arka Gdynia,Sandecja Nowy S.,5,0
Ekstraklasa,25/11/17,Korona Kielce,Legia,3,2
Ekstraklasa,26/11/17,Lech Poznan,Plock,2,1
Ekstraklasa,26/11/17,Slask Wroclaw,Zaglebie,1,0
Ekstraklasa,27/11/17,Termalica B-B.,Wisla,3,3
Ekstraklasa,01/12/17,Jagiellonia,Pogon Szczecin,1,0
Ekstraklasa,01/12/17,Lechia Gdansk,Slask Wroclaw,3,1
Ekstraklasa,02/12/17,Plock,Arka Gdynia,2,0
Ekstraklasa,02/12/17,Zaglebie,Termalica B-B.,4,2
Ekstraklasa,02/12/17,Sandecja Nowy S.,Legia,2,2
Ekstraklasa,03/12/17,Piast Gliwice,Lech Poznan,0,0
Ekstraklasa,03/12/17,Wisla,Gornik Z.,2,3
Ekstraklasa,04/12/17,Cracovia,Korona Kielce,2,2
Ekstraklasa,08/12/17,Sandecja Nowy S.,Jagiellonia,0,1
Ekstraklasa,08/12/17,Gornik Z.,Lechia Gdansk,1,1
Ekstraklasa,09/12/17,Slask Wroclaw,Piast Gliwice,2,2
Ekstraklasa,09/12/17,Korona Kielce,Arka Gdynia,0,3
Ekstraklasa,09/12/17,Legia,Termalica B-B.,3,0
Ekstraklasa,10/12/17,Pogon Szczecin,Zaglebie,3,3
Ekstraklasa,10/12/17,Wisla,Plock,0,1
Ekstraklasa,10/12/17,Lech Poznan,Cracovia,1,0
Ekstraklasa,12/12/17,Jagiellonia,Korona Kielce,5,1
Ekstraklasa,12/12/17,Piast Gliwice,Legia,0,1
Ekstraklasa,12/12/17,Arka Gdynia,Gornik Z.,1,0
Ekstraklasa,12/12/17,Termalica B-B.,Slask Wroclaw,2,1
Ekstraklasa,13/12/17,Lechia Gdansk,Pogon Szczecin,1,3
Ekstraklasa,13/12/17,Zaglebie,Lech Poznan,0,0
Ekstraklasa,13/12/17,Cracovia,Wisla,1,4
Ekstraklasa,13/12/17,Plock,Sandecja Nowy S.,2,2
Ekstraklasa,15/12/17,Korona Kielce,Piast Gliwice,1,1
Ekstraklasa,15/12/17,Slask Wroclaw,Jagiellonia,1,0
Ekstraklasa,16/12/17,Pogon Szczecin,Arka Gdynia,1,0
Ekstraklasa,16/12/17,Sandecja Nowy S.,Lechia Gdansk,2,2
Ekstraklasa,16/12/17,Legia,Plock,0,2
Ekstraklasa,17/12/17,Lech Poznan,Termalica B-B.,3,1
Ekstraklasa,17/12/17,Wisla,Zaglebie,1,2
Ekstraklasa,18/12/17,Gornik Z.,Cracovia,0,4
Ekstraklasa,09/02/18,Plock,Gornik Z.,4,2
Ekstraklasa,09/02/18,Zaglebie,Legia,2,3
Ekstraklasa,10/02/18,Pogon Szczecin,Sandecja Nowy S.,4,1
Ekstraklasa,10/02/18,Cracovia,Slask Wroclaw,2,1
Ekstraklasa,10/02/18,Lechia Gdansk,Wisla,1,1
Ekstraklasa,11/02/18,Termalica B-B.,Korona Kielce,0,3
Ekstraklasa,11/02/18,Arka Gdynia,Lech Poznan,0,0
Ekstraklasa,12/02/18,Piast Gliwice,Jagiellonia,0,2
Ekstraklasa,16/02/18,Sandecja Nowy S.,Korona Kielce,3,3
Ekstraklasa,16/02/18,Legia,Slask Wroclaw,4,1
Ekstraklasa,17/02/18,Plock,Zaglebie,2,0
Ekstraklasa,17/02/18,Jagiellonia,Cracovia,1,0
Ekstraklasa,17/02/18,Wisla,Arka Gdynia,3,2
Ekstraklasa,18/02/18,Lechia Gdansk,Piast Gliwice,0,2
Ekstraklasa,18/02/18,Lech Poznan,Pogon Szczecin,2,0
Ekstraklasa,19/02/18,Gornik Z.,Termalica B-B.,3,0
Ekstraklasa,23/02/18,Zaglebie,Arka Gdynia,0,0
Ekstraklasa,23/02/18,Jagiellonia,Lechia Gdansk,4,1
Ekstraklasa,24/02/18,Termalica B-B.,Sandecja Nowy S.,1,0
Ekstraklasa,24/02/18,Pogon Szczecin,Plock,2,1
Ekstraklasa,24/02/18,Cracovia,Legia,0,0
Ekstraklasa,25/02/18,Piast Gliwice,Wisla,0,0
Ekstraklasa,25/02/18,Slask Wroclaw,Gornik Z.,1,1
Ekstraklasa,25/02/18,Korona Kielce,Lech Poznan,1,0
Ekstraklasa,27/02/18,Lechia Gdansk,Termalica B-B.,2,2
Ekstraklasa,27/02/18,Plock,Cracovia,0,1
Ekstraklasa,27/02/18,Legia,Jagiellonia,0,2
Ekstraklasa,27/02/18,Sandecja Nowy S.,Zaglebie,0,1
Ekstraklasa,28/02/18,Gornik Z.,Pogon Szczecin,0,0
Ekstraklasa,28/02/18,Wisla,Korona Kielce,1,1
Ekstraklasa,28/02/18,Arka Gdynia,Piast Gliwice,0,0
Ekstraklasa,28/02/18,Lech Poznan,Slask Wroclaw,2,1
Ekstraklasa,02/03/18,Termalica B-B.,Plock,1,2
Ekstraklasa,02/03/18,Zaglebie,Lechia Gdansk,0,0
Ekstraklasa,03/03/18,Slask Wroclaw,Sandecja Nowy S.,0,0
Ekstraklasa,03/03/18,Korona Kielce,Pogon Szczecin,0,0
Ekstraklasa,03/03/18,Piast Gliwice,Gornik Z.,0,3
Ekstraklasa,04/03/18,Cracovia,Arka Gdynia,2,1
Ekstraklasa,04/03/18,Legia,Lech Poznan,2,1
Ekstraklasa,05/03/18,Jagiellonia,Wisla,2,0
Ekstraklasa,09/03/18,Gornik Z.,Zaglebie,2,2
Ekstraklasa,09/03/18,Wisla,Slask Wroclaw,3,1
Ekstraklasa,10/03/18,Sandecja Nowy S.,Piast Gliwice,0,3
Ekstraklasa,10/03/18,Pogon Szczecin,Cracovia,0,3
Ekstraklasa,10/03/18,Plock,Korona Kielce,2,0
Ekstraklasa,11/03/18,Lech Poznan,Jagiellonia,5,1
Ekstraklasa,11/03/18,Lechia Gdansk,Legia,1,3
Ekstraklasa,12/03/18,Arka Gdynia,Termalica B-B.,4,0
Ekstraklasa,16/03/18,Piast Gliwice,Zaglebie,0,0
Ekstraklasa,16/03/18,Lech Poznan,Lechia Gdansk,3,0
Ekstraklasa,17/03/18,Termalica B-B.,Pogon Szczecin,2,4
Ekstraklasa,17/03/18,Jagiellonia,Arka Gdynia,3,2
Ekstraklasa,17/03/18,Korona Kielce,Gornik Z.,2,2
Ekstraklasa,18/03/18,Cracovia,Sandecja Nowy S.,2,1
Ekstraklasa,18/03/18,Slask Wroclaw,Plock,1,1
Ekstraklasa,18/03/18,Legia,Wisla,0,2
Ekstraklasa,31/03/18,Gornik Z.,Sandecja Nowy S.,2,2
Ekstraklasa,31/03/18,Termalica B-B.,Cracovia,2,0
Ekstraklasa,31/03/18,Korona Kielce,Lechia Gdansk,1,0
Ekstraklasa,31/03/18,Arka Gdynia,Legia,1,0
Ekstraklasa,02/04/18,Plock,Piast Gliwice,1,0
Ekstraklasa,02/04/18,Zaglebie,Jagiellonia,1,0
Ekstraklasa,02/04/18,Pogon Szczecin,Slask Wroclaw,3,2
Ekstraklasa,02/04/18,Wisla,Lech Poznan,1,3
Ekstraklasa,07/04/18,Cracovia,Zaglebie,2,2
Ekstraklasa,07/04/18,Jagiellonia,Plock,1,3
Ekstraklasa,07/04/18,Lech Poznan,Gornik Z.,3,1
Ekstraklasa,07/04/18,Lechia Gdansk,Arka Gdynia,4,2
Ekstraklasa,07/04/18,Legia,Pogon Szczecin,3,0
Ekstraklasa,07/04/18,Piast Gliwice,Termalica B-B.,1,1
Ekstraklasa,07/04/18,Sandecja Nowy S.,Wisla,0,0
Ekstraklasa,07/04/18,Slask Wroclaw,Korona Kielce,1,1
Ekstraklasa,13/04/18,Arka Gdynia,Lechia Gdansk,1,2
Ekstraklasa,13/04/18,Lech Poznan,Korona Kielce,0,1
Ekstraklasa,14/04/18,Cracovia,Piast Gliwice,2,1
Ekstraklasa,14/04/18,Jagiellonia,Gornik Z.,1,2
Ekstraklasa,14/04/18,Legia,Zaglebie,0,1
Ekstraklasa,15/04/18,Pogon Szczecin,Termalica B-B.,2,0
Ekstraklasa,15/04/18,Slask Wroclaw,Sandecja Nowy S.,1,0
Ekstraklasa,16/04/18,Plock,Wisla,2,2
Ekstraklasa,20/04/18,Termalica B-B.,Slask Wroclaw,1,2
Ekstraklasa,20/04/18,Zaglebie,Lech Poznan,0,1
Ekstraklasa,21/04/18,Piast Gliwice,Pogon Szczecin,0,0
Ekstraklasa,21/04/18,Gornik Z.,Plock,0,1
Ekstraklasa,21/04/18,Korona Kielce,Jagiellonia,0,3
Ekstraklasa,22/04/18,Sandecja Nowy S.,Arka Gdynia,3,1
Ekstraklasa,22/04/18,Wisla,Legia,0,1
Ekstraklasa,23/04/18,Lechia Gdansk,Cracovia,0,0
Ekstraklasa,27/04/18,Arka Gdynia,Piast Gliwice,1,5
Ekstraklasa,27/04/18,Legia,Korona Kielce,3,1
Ekstraklasa,28/04/18,Plock,Zaglebie,1,2
Ekstraklasa,28/04/18,Pogon Szczecin,Sandecja Nowy S.,2,0
Ekstraklasa,28/04/18,Lech Poznan,Gornik Z.,2,4
Ekstraklasa,29/04/18,Cracovia,Termalica B-B.,4,2
Ekstraklasa,29/04/18,Jagiellonia,Wisla,0,1
Ekstraklasa,30/04/18,Slask Wroclaw,Lechia Gdansk,3,1
Ekstraklasa,04/05/18,Cracovia,Slask Wroclaw,3,3
Ekstraklasa,04/05/18,Lechia Gdansk,Termalica B-B.,0,1
Ekstraklasa,05/05/18,Sandecja Nowy S.,Piast Gliwice,2,1
Ekstraklasa,05/05/18,Pogon Szczecin,Arka Gdynia,3,2
Ekstraklasa,05/05/18,Plock,Lech Poznan,0,0
Ekstraklasa,06/05/18,Korona Kielce,Wisla,0,3
Ekstraklasa,06/05/18,Zaglebie,Gornik Z.,0,2
Ekstraklasa,06/05/18,Jagiellonia,Legia,0,0
Ekstraklasa,08/05/18,Piast Gliwice,Lechia Gdansk,0,2
Ekstraklasa,08/05/18,Termalica B-B.,Sandecja Nowy S.,1,1
Ekstraklasa,08/05/18,Arka Gdynia,Cracovia,2,0
Ekstraklasa,08/05/18,Slask Wroclaw,Pogon Szczecin,2,0
Ekstraklasa,09/05/18,Gornik Z.,Korona Kielce,2,2
Ekstraklasa,09/05/18,Legia,Plock,3,2
Ekstraklasa,09/05/18,Lech Poznan,Jagiellonia,0,2
Ekstraklasa,09/05/18,Wisla,Zaglebie,3,0
Ekstraklasa,12/05/18,Pogon Szczecin,Lechia Gdansk,1,1
Ekstraklasa,12/05/18,Sandecja Nowy S.,Cracovia,0,1
Ekstraklasa,12/05/18,Slask Wroclaw,Piast Gliwice,3,1
Ekstraklasa,12/05/18,Termalica B-B.,Arka Gdynia,2,1
Ekstraklasa,13/05/18,Legia,Gornik Z.,2,0
Ekstraklasa,13/05/18,Plock,Korona Kielce,4,1
Ekstraklasa,13/05/18,Wisla,Lech Poznan,1,1
Ekstraklasa,13/05/18,Zaglebie,Jagiellonia,1,2
Ekstraklasa,19/05/18,Arka Gdynia,Slask Wroclaw,0,1
Ekstraklasa,19/05/18,Cracovia,Pogon Szczecin,1,4
Ekstraklasa,19/05/18,Lechia Gdansk,Sandecja Nowy S.,1,1
Ekstraklasa,19/05/18,Piast Gliwice,Termalica B-B.,4,0
Ekstraklasa,20/05/18,Gornik Z.,Wisla,2,0
Ekstraklasa,20/05/18,Jagiellonia,Plock,2,1
Ekstraklasa,20/05/18,Korona Kielce,Zaglebie,0,2
Ekstraklasa,20/05/18,Lech Poznan,Legia,0,3
